"SiteNo"	"T_Max"	"Smx"	"T_Min"	"Smn"	"Rain"	"Srn"	"Evap"	"Sev"	"Radn"	"Ssl"	"VP"	"Svp"	"RHmaxT"	"RHminT"	"Date2"	"AverageTemperature"	"AverageHumidity"
"1"	"22"	"25"	"6.5"	"25"	"0"	"25"	"3.3999999999999999"	"25"	"15"	"25"	"11"	"25"	"41.600000000000001"	"100"	"2010-05-10 00:00:00"	"14.25"	"70.799999999999997"
"1"	"14.5"	"25"	"1.5"	"25"	"0"	"25"	"2.6000000000000001"	"25"	"15"	"25"	"7"	"25"	"42.399999999999999"	"100"	"2010-05-11 00:00:00"	"8"	"71.200000000000003"
"1"	"16"	"25"	"0.5"	"25"	"0"	"25"	"2.3999999999999999"	"25"	"15"	"25"	"8"	"25"	"44"	"100"	"2010-05-12 00:00:00"	"8.25"	"72"
"1"	"18"	"25"	"2"	"25"	"0"	"25"	"2"	"25"	"15"	"25"	"9"	"25"	"43.600000000000001"	"100"	"2010-05-13 00:00:00"	"10"	"71.799999999999997"
"1"	"19"	"25"	"2"	"25"	"0"	"25"	"2.2000000000000002"	"25"	"14"	"25"	"9"	"25"	"41"	"100"	"2010-05-14 00:00:00"	"10.5"	"70.5"
"1"	"20"	"25"	"4"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"10"	"25"	"10"	"25"	"42.799999999999997"	"100"	"2010-05-15 00:00:00"	"12"	"71.400000000000006"
"1"	"17"	"25"	"9.5"	"25"	"0.29999999999999999"	"25"	"0.80000000000000004"	"25"	"7"	"25"	"11"	"25"	"56.799999999999997"	"92.700000000000003"	"2010-05-16 00:00:00"	"13.25"	"74.75"
"1"	"19.5"	"25"	"5"	"25"	"0"	"25"	"1.6000000000000001"	"25"	"13"	"25"	"10"	"25"	"44.100000000000001"	"100"	"2010-05-17 00:00:00"	"12.25"	"72.049999999999997"
"1"	"19.5"	"25"	"3.5"	"25"	"0"	"25"	"1.8"	"25"	"14"	"25"	"10"	"25"	"44.100000000000001"	"100"	"2010-05-18 00:00:00"	"11.5"	"72.049999999999997"
"1"	"19.5"	"25"	"4.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"8"	"25"	"10"	"25"	"44.100000000000001"	"100"	"2010-05-19 00:00:00"	"12"	"72.049999999999997"
"1"	"19.5"	"25"	"7"	"25"	"0"	"25"	"1.6000000000000001"	"25"	"13"	"25"	"11"	"25"	"48.600000000000001"	"100"	"2010-05-20 00:00:00"	"13.25"	"74.299999999999997"
"1"	"18.5"	"25"	"3.5"	"25"	"0"	"25"	"2"	"25"	"13"	"25"	"10"	"25"	"47"	"100"	"2010-05-21 00:00:00"	"11"	"73.5"
"1"	"19"	"25"	"3.5"	"25"	"0"	"25"	"2"	"25"	"13"	"25"	"9"	"25"	"41"	"100"	"2010-05-22 00:00:00"	"11.25"	"70.5"
"1"	"18"	"25"	"10"	"25"	"0"	"25"	"2.6000000000000001"	"25"	"5"	"25"	"11"	"25"	"53.299999999999997"	"89.599999999999994"	"2010-05-23 00:00:00"	"14"	"71.449999999999989"
"1"	"17.5"	"25"	"11.5"	"25"	"14.9"	"25"	"1.6000000000000001"	"25"	"5"	"25"	"15"	"25"	"75"	"100"	"2010-05-24 00:00:00"	"14.5"	"87.5"
"1"	"16"	"25"	"10.5"	"25"	"10.6"	"25"	"1"	"25"	"6"	"25"	"13"	"25"	"71.5"	"100"	"2010-05-25 00:00:00"	"13.25"	"85.75"
"1"	"20"	"25"	"6.5"	"25"	"0"	"25"	"1.6000000000000001"	"25"	"13"	"25"	"11"	"25"	"47.100000000000001"	"100"	"2010-05-26 00:00:00"	"13.25"	"73.549999999999997"
"1"	"16.5"	"25"	"9.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"5"	"25"	"11"	"25"	"58.600000000000001"	"92.700000000000003"	"2010-05-27 00:00:00"	"13"	"75.650000000000006"
"1"	"15"	"25"	"11.5"	"25"	"12.300000000000001"	"25"	"1.2"	"25"	"5"	"25"	"14"	"25"	"82.099999999999994"	"100"	"2010-05-28 00:00:00"	"13.25"	"91.049999999999997"
"1"	"12"	"25"	"9"	"25"	"9.3000000000000007"	"25"	"1"	"25"	"3"	"25"	"12"	"25"	"85.599999999999994"	"100"	"2010-05-29 00:00:00"	"10.5"	"92.799999999999997"
"1"	"16.5"	"25"	"9"	"25"	"2"	"25"	"1.2"	"25"	"7"	"25"	"13"	"25"	"69.299999999999997"	"100"	"2010-05-30 00:00:00"	"12.75"	"84.650000000000006"
"1"	"18"	"25"	"5"	"25"	"0"	"25"	"1.2"	"25"	"10"	"25"	"11"	"25"	"53.299999999999997"	"100"	"2010-05-31 00:00:00"	"11.5"	"76.650000000000006"
"1"	"18"	"25"	"6"	"25"	"0"	"25"	"1.6000000000000001"	"25"	"10"	"25"	"10"	"25"	"48.5"	"100"	"2010-06-01 00:00:00"	"12"	"74.25"
"1"	"19.5"	"25"	"8"	"25"	"0"	"25"	"1.6000000000000001"	"25"	"9"	"25"	"11"	"25"	"48.600000000000001"	"100"	"2010-06-02 00:00:00"	"13.75"	"74.299999999999997"
"1"	"18.5"	"25"	"10"	"25"	"0"	"25"	"1.6000000000000001"	"25"	"9"	"25"	"13"	"25"	"61.100000000000001"	"100"	"2010-06-03 00:00:00"	"14.25"	"80.549999999999997"
"1"	"16.5"	"25"	"5.5"	"25"	"0"	"25"	"1.8"	"25"	"12"	"25"	"11"	"25"	"58.600000000000001"	"100"	"2010-06-04 00:00:00"	"11"	"79.299999999999997"
"1"	"12"	"25"	"6"	"25"	"0"	"25"	"1.2"	"25"	"9"	"25"	"10"	"25"	"71.299999999999997"	"100"	"2010-06-05 00:00:00"	"9"	"85.650000000000006"
"1"	"15.5"	"25"	"1.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"12"	"25"	"9"	"25"	"51.100000000000001"	"100"	"2010-06-06 00:00:00"	"8.5"	"75.549999999999997"
"1"	"15.5"	"25"	"2"	"25"	"0"	"25"	"1.2"	"25"	"12"	"25"	"9"	"25"	"51.100000000000001"	"100"	"2010-06-07 00:00:00"	"8.75"	"75.549999999999997"
"1"	"9.5"	"25"	"1.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"6"	"25"	"9"	"25"	"75.799999999999997"	"100"	"2010-06-08 00:00:00"	"5.5"	"87.900000000000006"
"1"	"11"	"25"	"4"	"25"	"0.59999999999999998"	"25"	"1.2"	"25"	"10"	"25"	"8"	"25"	"61"	"98.400000000000006"	"2010-06-09 00:00:00"	"7.5"	"79.700000000000003"
"1"	"11.5"	"25"	"-0.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"7"	"25"	"8"	"25"	"59"	"100"	"2010-06-10 00:00:00"	"5.5"	"79.5"
"1"	"12"	"25"	"2.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"11"	"25"	"9"	"25"	"64.200000000000003"	"100"	"2010-06-11 00:00:00"	"7.25"	"82.099999999999994"
"1"	"16"	"25"	"-1"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"12"	"25"	"7"	"25"	"38.5"	"100"	"2010-06-12 00:00:00"	"7.5"	"69.25"
"1"	"18"	"25"	"2.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"12"	"25"	"9"	"25"	"43.600000000000001"	"100"	"2010-06-13 00:00:00"	"10.25"	"71.799999999999997"
"1"	"17.5"	"25"	"4"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"10"	"25"	"10"	"25"	"50"	"100"	"2010-06-14 00:00:00"	"10.75"	"75"
"1"	"18"	"25"	"7"	"25"	"0"	"25"	"2"	"25"	"10"	"25"	"10"	"25"	"48.5"	"99.900000000000006"	"2010-06-15 00:00:00"	"12.5"	"74.200000000000003"
"1"	"13.5"	"25"	"8.5"	"25"	"6.5999999999999996"	"25"	"1.3999999999999999"	"25"	"5"	"25"	"12"	"25"	"77.599999999999994"	"100"	"2010-06-16 00:00:00"	"11"	"88.799999999999997"
"1"	"13"	"25"	"5.5"	"25"	"10.699999999999999"	"25"	"1.2"	"25"	"9"	"25"	"10"	"25"	"66.799999999999997"	"100"	"2010-06-17 00:00:00"	"9.25"	"83.400000000000006"
"1"	"15"	"25"	"4"	"25"	"0"	"25"	"1.2"	"25"	"7"	"25"	"9"	"25"	"52.799999999999997"	"100"	"2010-06-18 00:00:00"	"9.5"	"76.400000000000006"
"1"	"14.5"	"25"	"5.5"	"25"	"0.20000000000000001"	"25"	"1"	"25"	"7"	"25"	"11"	"25"	"66.700000000000003"	"100"	"2010-06-19 00:00:00"	"10"	"83.349999999999994"
"1"	"16.5"	"25"	"3"	"25"	"0"	"25"	"1.6000000000000001"	"25"	"11"	"25"	"10"	"25"	"53.299999999999997"	"100"	"2010-06-20 00:00:00"	"9.75"	"76.650000000000006"
"1"	"16.5"	"25"	"5"	"25"	"0"	"25"	"1.2"	"25"	"8"	"25"	"11"	"25"	"58.600000000000001"	"100"	"2010-06-21 00:00:00"	"10.75"	"79.299999999999997"
"1"	"17"	"25"	"9"	"25"	"0"	"25"	"1.2"	"25"	"9"	"25"	"10"	"25"	"51.600000000000001"	"87.200000000000003"	"2010-06-22 00:00:00"	"13"	"69.400000000000006"
"1"	"15.5"	"25"	"8"	"25"	"0"	"25"	"1.2"	"25"	"9"	"25"	"10"	"25"	"56.799999999999997"	"93.299999999999997"	"2010-06-23 00:00:00"	"11.75"	"75.049999999999997"
"1"	"16"	"25"	"9.5"	"25"	"0.10000000000000001"	"25"	"1.3999999999999999"	"25"	"7"	"25"	"12"	"25"	"66"	"100"	"2010-06-24 00:00:00"	"12.75"	"83"
"1"	"11.5"	"25"	"9.5"	"25"	"13.4"	"25"	"1.2"	"25"	"8"	"25"	"12"	"25"	"88.5"	"100"	"2010-06-25 00:00:00"	"10.5"	"94.25"
"1"	"11"	"25"	"0"	"25"	"0"	"25"	"1.2"	"25"	"10"	"25"	"8"	"25"	"61"	"100"	"2010-06-26 00:00:00"	"5.5"	"80.5"
"1"	"10.5"	"25"	"-2"	"25"	"0"	"25"	"1"	"25"	"12"	"25"	"6"	"25"	"47.299999999999997"	"100"	"2010-06-27 00:00:00"	"4.25"	"73.650000000000006"
"1"	"10"	"25"	"-3"	"25"	"0"	"25"	"1.2"	"25"	"12"	"25"	"6"	"25"	"48.899999999999999"	"100"	"2010-06-28 00:00:00"	"3.5"	"74.450000000000003"
"1"	"12"	"25"	"-3"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"12"	"25"	"6"	"25"	"42.799999999999997"	"100"	"2010-06-29 00:00:00"	"4.5"	"71.400000000000006"
"1"	"13.5"	"25"	"1"	"25"	"0"	"25"	"0.80000000000000004"	"25"	"10"	"25"	"7"	"25"	"45.299999999999997"	"100"	"2010-06-30 00:00:00"	"7.25"	"72.650000000000006"
"1"	"8.5"	"25"	"3.5"	"25"	"0"	"25"	"0.80000000000000004"	"25"	"3"	"25"	"8"	"25"	"72.099999999999994"	"100"	"2010-07-01 00:00:00"	"6"	"86.049999999999997"
"1"	"9.5"	"25"	"5"	"25"	"7.7999999999999998"	"25"	"0.80000000000000004"	"25"	"8"	"25"	"9"	"25"	"75.799999999999997"	"100"	"2010-07-02 00:00:00"	"7.25"	"87.900000000000006"
"1"	"13.5"	"25"	"-1"	"25"	"0"	"25"	"0.80000000000000004"	"25"	"10"	"25"	"7"	"25"	"45.299999999999997"	"100"	"2010-07-03 00:00:00"	"6.25"	"72.650000000000006"
"1"	"15"	"25"	"2"	"25"	"0"	"25"	"1"	"25"	"5"	"25"	"10"	"25"	"58.700000000000003"	"100"	"2010-07-04 00:00:00"	"8.5"	"79.349999999999994"
"1"	"11"	"25"	"7"	"25"	"1.6000000000000001"	"25"	"1"	"25"	"7"	"25"	"11"	"25"	"83.900000000000006"	"100"	"2010-07-05 00:00:00"	"9"	"91.950000000000003"
"1"	"14"	"25"	"3"	"25"	"0"	"25"	"1.2"	"25"	"8"	"25"	"9"	"25"	"56.299999999999997"	"100"	"2010-07-06 00:00:00"	"8.5"	"78.150000000000006"
"1"	"16"	"25"	"1.5"	"25"	"0"	"25"	"1.2"	"25"	"12"	"25"	"9"	"25"	"49.5"	"100"	"2010-07-07 00:00:00"	"8.75"	"74.75"
"1"	"17"	"25"	"1.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"12"	"25"	"9"	"25"	"46.5"	"100"	"2010-07-08 00:00:00"	"9.25"	"73.25"
"1"	"18"	"25"	"8"	"25"	"0"	"25"	"1.8"	"25"	"8"	"25"	"10"	"25"	"48.5"	"93.299999999999997"	"2010-07-09 00:00:00"	"13"	"70.900000000000006"
"1"	"16"	"25"	"11"	"25"	"1"	"25"	"0.80000000000000004"	"25"	"5"	"25"	"13"	"25"	"71.5"	"99.099999999999994"	"2010-07-10 00:00:00"	"13.5"	"85.299999999999997"
"1"	"18"	"25"	"8.5"	"25"	"3.5"	"25"	"1.2"	"25"	"10"	"25"	"12"	"25"	"58.200000000000003"	"100"	"2010-07-11 00:00:00"	"13.25"	"79.099999999999994"
"1"	"17"	"25"	"9.5"	"25"	"2.2000000000000002"	"25"	"2.6000000000000001"	"25"	"3"	"25"	"14"	"25"	"72.299999999999997"	"100"	"2010-07-12 00:00:00"	"13.25"	"86.150000000000006"
"1"	"13"	"25"	"8"	"25"	"26.899999999999999"	"25"	"2"	"25"	"10"	"25"	"9"	"25"	"60.100000000000001"	"84"	"2010-07-13 00:00:00"	"10.5"	"72.049999999999997"
"1"	"11"	"25"	"6"	"25"	"2.7999999999999998"	"25"	"1.3999999999999999"	"25"	"10"	"25"	"9"	"25"	"68.599999999999994"	"96.299999999999997"	"2010-07-14 00:00:00"	"8.5"	"82.449999999999989"
"1"	"13"	"25"	"0"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"13"	"25"	"8"	"25"	"53.5"	"100"	"2010-07-15 00:00:00"	"6.5"	"76.75"
"1"	"15.5"	"25"	"-0.5"	"25"	"0"	"25"	"1"	"25"	"13"	"25"	"8"	"25"	"45.5"	"100"	"2010-07-16 00:00:00"	"7.5"	"72.75"
"1"	"14.5"	"25"	"-0.5"	"25"	"0.10000000000000001"	"25"	"1.3999999999999999"	"25"	"13"	"25"	"8"	"25"	"48.5"	"100"	"2010-07-17 00:00:00"	"7"	"74.25"
"1"	"14"	"25"	"2"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"8"	"25"	"9"	"25"	"56.299999999999997"	"100"	"2010-07-18 00:00:00"	"8"	"78.150000000000006"
"1"	"12"	"25"	"2.5"	"25"	"0.10000000000000001"	"25"	"1.3999999999999999"	"25"	"12"	"25"	"8"	"25"	"57.100000000000001"	"100"	"2010-07-19 00:00:00"	"7.25"	"78.549999999999997"
"1"	"13"	"25"	"-0.5"	"25"	"0"	"25"	"1.2"	"25"	"12"	"25"	"7"	"25"	"46.799999999999997"	"100"	"2010-07-20 00:00:00"	"6.25"	"73.400000000000006"
"1"	"13"	"25"	"-2"	"25"	"0"	"25"	"2"	"25"	"14"	"25"	"6"	"25"	"40.100000000000001"	"100"	"2010-07-21 00:00:00"	"5.5"	"70.049999999999997"
"1"	"15.5"	"25"	"-0.5"	"25"	"0"	"25"	"1"	"25"	"14"	"25"	"7"	"25"	"39.799999999999997"	"100"	"2010-07-22 00:00:00"	"7.5"	"69.900000000000006"
"1"	"15.5"	"25"	"1.5"	"25"	"0"	"25"	"1"	"25"	"11"	"25"	"9"	"25"	"51.100000000000001"	"100"	"2010-07-23 00:00:00"	"8.5"	"75.549999999999997"
"1"	"15"	"25"	"2"	"25"	"0"	"25"	"1.2"	"25"	"12"	"25"	"10"	"25"	"58.700000000000003"	"100"	"2010-07-24 00:00:00"	"8.5"	"79.349999999999994"
"1"	"16"	"25"	"2"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"13"	"25"	"9"	"25"	"49.5"	"100"	"2010-07-25 00:00:00"	"9"	"74.75"
"1"	"17.5"	"25"	"2.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"12"	"25"	"10"	"25"	"50"	"100"	"2010-07-26 00:00:00"	"10"	"75"
"1"	"14"	"25"	"9"	"25"	"0"	"25"	"0.80000000000000004"	"25"	"5"	"25"	"11"	"25"	"68.900000000000006"	"95.900000000000006"	"2010-07-27 00:00:00"	"11.5"	"82.400000000000006"
"1"	"15.5"	"25"	"10"	"25"	"4.9000000000000004"	"25"	"0.59999999999999998"	"25"	"4"	"25"	"13"	"25"	"73.900000000000006"	"100"	"2010-07-28 00:00:00"	"12.75"	"86.950000000000003"
"1"	"15"	"25"	"11.5"	"25"	"13.4"	"25"	"1.6000000000000001"	"25"	"5"	"25"	"15"	"25"	"88"	"100"	"2010-07-29 00:00:00"	"13.25"	"94"
"1"	"15.5"	"25"	"11"	"25"	"29.600000000000001"	"25"	"1.3999999999999999"	"25"	"10"	"25"	"13"	"25"	"73.900000000000006"	"99.099999999999994"	"2010-07-30 00:00:00"	"13.25"	"86.5"
"1"	"15"	"25"	"3"	"25"	"0.80000000000000004"	"25"	"2.2000000000000002"	"25"	"11"	"25"	"10"	"25"	"58.700000000000003"	"100"	"2010-07-31 00:00:00"	"9"	"79.349999999999994"
"1"	"9"	"25"	"4"	"25"	"4.7999999999999998"	"25"	"1"	"25"	"5"	"25"	"8"	"25"	"69.700000000000003"	"98.400000000000006"	"2010-08-01 00:00:00"	"6.5"	"84.050000000000011"
"1"	"15"	"25"	"2"	"25"	"0.5"	"25"	"1.8"	"25"	"14"	"25"	"9"	"25"	"52.799999999999997"	"100"	"2010-08-02 00:00:00"	"8.5"	"76.400000000000006"
"1"	"11.5"	"25"	"1"	"25"	"0.10000000000000001"	"25"	"1.2"	"25"	"12"	"25"	"8"	"25"	"59"	"100"	"2010-08-03 00:00:00"	"6.25"	"79.5"
"1"	"11.5"	"25"	"1"	"25"	"0"	"25"	"1.2"	"25"	"12"	"25"	"8"	"25"	"59"	"100"	"2010-08-04 00:00:00"	"6.25"	"79.5"
"1"	"10.5"	"25"	"0"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"12"	"25"	"8"	"25"	"63.100000000000001"	"100"	"2010-08-05 00:00:00"	"5.25"	"81.549999999999997"
"1"	"13"	"25"	"-2.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"14"	"25"	"7"	"25"	"46.799999999999997"	"100"	"2010-08-06 00:00:00"	"5.25"	"73.400000000000006"
"1"	"14"	"25"	"-0.5"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"15"	"25"	"7"	"25"	"43.799999999999997"	"100"	"2010-08-07 00:00:00"	"6.75"	"71.900000000000006"
"1"	"18.5"	"25"	"-0.5"	"25"	"0"	"25"	"3"	"25"	"16"	"25"	"8"	"25"	"37.600000000000001"	"100"	"2010-08-08 00:00:00"	"9"	"68.799999999999997"
"1"	"15.5"	"25"	"7.5"	"25"	"22.899999999999999"	"25"	"2"	"25"	"7"	"25"	"14"	"25"	"79.599999999999994"	"100"	"2010-08-09 00:00:00"	"11.5"	"89.799999999999997"
"1"	"12.5"	"25"	"5.5"	"25"	"10.4"	"25"	"2.2000000000000002"	"25"	"7"	"25"	"9"	"25"	"62.100000000000001"	"99.700000000000003"	"2010-08-10 00:00:00"	"9"	"80.900000000000006"
"1"	"9"	"25"	"6.5"	"25"	"16.800000000000001"	"25"	"1.2"	"25"	"5"	"25"	"10"	"25"	"87.200000000000003"	"100"	"2010-08-11 00:00:00"	"7.75"	"93.599999999999994"
"1"	"11.5"	"25"	"6.5"	"25"	"1.2"	"25"	"1.3999999999999999"	"25"	"9"	"25"	"9"	"25"	"66.400000000000006"	"93"	"2010-08-12 00:00:00"	"9"	"79.700000000000003"
"1"	"15.5"	"25"	"1.5"	"25"	"0"	"25"	"2.3999999999999999"	"25"	"15"	"25"	"9"	"25"	"51.100000000000001"	"100"	"2010-08-13 00:00:00"	"8.5"	"75.549999999999997"
"1"	"15"	"25"	"6.5"	"25"	"0.80000000000000004"	"25"	"2.7999999999999998"	"25"	"13"	"25"	"9"	"25"	"52.799999999999997"	"93"	"2010-08-14 00:00:00"	"10.75"	"72.900000000000006"
"1"	"12.5"	"25"	"6.5"	"25"	"1.7"	"25"	"1.8"	"25"	"9"	"25"	"8"	"25"	"55.200000000000003"	"82.700000000000003"	"2010-08-15 00:00:00"	"9.5"	"68.950000000000003"
"1"	"14"	"25"	"0"	"25"	"0.59999999999999998"	"25"	"1.8"	"25"	"16"	"25"	"7"	"25"	"43.799999999999997"	"100"	"2010-08-16 00:00:00"	"7"	"71.900000000000006"
"1"	"17"	"25"	"1"	"25"	"1.2"	"25"	"1.6000000000000001"	"25"	"11"	"25"	"8"	"25"	"41.299999999999997"	"100"	"2010-08-17 00:00:00"	"9"	"70.650000000000006"
"1"	"18"	"25"	"9.5"	"25"	"5.7999999999999998"	"25"	"2"	"25"	"14"	"25"	"14"	"25"	"67.900000000000006"	"100"	"2010-08-18 00:00:00"	"13.75"	"83.950000000000003"
"1"	"12.5"	"25"	"4"	"25"	"0.69999999999999996"	"25"	"2.6000000000000001"	"25"	"16"	"25"	"9"	"25"	"62.100000000000001"	"100"	"2010-08-19 00:00:00"	"8.25"	"81.049999999999997"
"1"	"13.5"	"25"	"2.5"	"25"	"0"	"25"	"1.8"	"25"	"16"	"25"	"7"	"25"	"45.299999999999997"	"95.799999999999997"	"2010-08-20 00:00:00"	"8"	"70.549999999999997"
"1"	"13.5"	"25"	"-0.5"	"25"	"0"	"25"	"1.2"	"25"	"11"	"25"	"8"	"25"	"51.700000000000003"	"100"	"2010-08-21 00:00:00"	"6.5"	"75.849999999999994"
"1"	"10"	"25"	"5.5"	"25"	"3.8999999999999999"	"25"	"1"	"25"	"5"	"25"	"10"	"25"	"81.5"	"100"	"2010-08-22 00:00:00"	"7.75"	"90.75"
"1"	"13.5"	"25"	"6.5"	"25"	"1.5"	"25"	"1.8"	"25"	"12"	"25"	"10"	"25"	"64.700000000000003"	"100"	"2010-08-23 00:00:00"	"10"	"82.349999999999994"
"1"	"12"	"25"	"5.5"	"25"	"0"	"25"	"2.3999999999999999"	"25"	"15"	"25"	"8"	"25"	"57.100000000000001"	"88.599999999999994"	"2010-08-24 00:00:00"	"8.75"	"72.849999999999994"
"1"	"10"	"25"	"5.5"	"25"	"0.29999999999999999"	"25"	"2.3999999999999999"	"25"	"6"	"25"	"9"	"25"	"73.299999999999997"	"99.700000000000003"	"2010-08-25 00:00:00"	"7.75"	"86.5"
"1"	"12"	"25"	"5.5"	"25"	"6.5"	"25"	"2"	"25"	"10"	"25"	"9"	"25"	"64.200000000000003"	"99.700000000000003"	"2010-08-26 00:00:00"	"8.75"	"81.950000000000003"
"1"	"13.5"	"25"	"3"	"25"	"0.59999999999999998"	"25"	"1.8"	"25"	"17"	"25"	"9"	"25"	"58.200000000000003"	"100"	"2010-08-27 00:00:00"	"8.25"	"79.099999999999994"
"1"	"17"	"25"	"1"	"25"	"0"	"25"	"2.2000000000000002"	"25"	"19"	"25"	"9"	"25"	"46.5"	"100"	"2010-08-28 00:00:00"	"9"	"73.25"
"1"	"16.5"	"25"	"3"	"25"	"0"	"25"	"1.8"	"25"	"18"	"25"	"10"	"25"	"53.299999999999997"	"100"	"2010-08-29 00:00:00"	"9.75"	"76.650000000000006"
"1"	"17.5"	"25"	"2"	"25"	"0"	"25"	"2.3999999999999999"	"25"	"19"	"25"	"9"	"25"	"45"	"100"	"2010-08-30 00:00:00"	"9.75"	"72.5"
"1"	"21"	"25"	"4.5"	"25"	"0"	"25"	"2.2000000000000002"	"25"	"11"	"25"	"11"	"25"	"44.299999999999997"	"100"	"2010-08-31 00:00:00"	"12.75"	"72.150000000000006"
"1"	"24.5"	"25"	"11.5"	"25"	"0"	"25"	"3"	"25"	"16"	"25"	"16"	"25"	"52.100000000000001"	"100"	"2010-09-01 00:00:00"	"18"	"76.049999999999997"
"1"	"20.5"	"25"	"12"	"25"	"0"	"25"	"2.7999999999999998"	"25"	"9"	"25"	"12"	"25"	"49.799999999999997"	"85.599999999999994"	"2010-09-02 00:00:00"	"16.25"	"67.699999999999989"
"1"	"16.5"	"25"	"13.5"	"25"	"15.5"	"25"	"2.6000000000000001"	"25"	"5"	"25"	"17"	"25"	"90.599999999999994"	"100"	"2010-09-03 00:00:00"	"15"	"95.299999999999997"
"1"	"14"	"25"	"9"	"25"	"14.300000000000001"	"25"	"1.6000000000000001"	"25"	"10"	"25"	"11"	"25"	"68.900000000000006"	"95.900000000000006"	"2010-09-04 00:00:00"	"11.5"	"82.400000000000006"
"1"	"15"	"25"	"5"	"25"	"1.2"	"25"	"1.8"	"25"	"17"	"25"	"9"	"25"	"52.799999999999997"	"100"	"2010-09-05 00:00:00"	"10"	"76.400000000000006"
"1"	"14.5"	"25"	"4.5"	"25"	"0.80000000000000004"	"25"	"2.2000000000000002"	"25"	"18"	"25"	"10"	"25"	"60.600000000000001"	"100"	"2010-09-06 00:00:00"	"9.5"	"80.299999999999997"
"1"	"17.5"	"25"	"2"	"25"	"0"	"25"	"2.6000000000000001"	"25"	"20"	"25"	"9"	"25"	"45"	"100"	"2010-09-07 00:00:00"	"9.75"	"72.5"
"1"	"14"	"25"	"8"	"25"	"0"	"25"	"1.3999999999999999"	"25"	"6"	"25"	"10"	"25"	"62.600000000000001"	"93.299999999999997"	"2010-09-08 00:00:00"	"11"	"77.950000000000003"
"1"	"18.5"	"25"	"10.5"	"25"	"27.199999999999999"	"25"	"3"	"25"	"15"	"25"	"16"	"25"	"75.200000000000003"	"100"	"2010-09-09 00:00:00"	"14.5"	"87.599999999999994"
"1"	"17"	"25"	"4"	"25"	"0.80000000000000004"	"25"	"2.7999999999999998"	"25"	"21"	"25"	"10"	"25"	"51.600000000000001"	"100"	"2010-09-10 00:00:00"	"10.5"	"75.799999999999997"
"1"	"17.5"	"25"	"2.5"	"25"	"0"	"25"	"1.8"	"25"	"16"	"25"	"11"	"25"	"55"	"100"	"2010-09-11 00:00:00"	"10"	"77.5"
"1"	"20.5"	"25"	"10"	"25"	"0"	"25"	"2.6000000000000001"	"25"	"16"	"25"	"12"	"25"	"49.799999999999997"	"97.799999999999997"	"2010-09-12 00:00:00"	"15.25"	"73.799999999999997"
"1"	"17.5"	"25"	"11.5"	"25"	"2.1000000000000001"	"25"	"2.6000000000000001"	"25"	"11"	"25"	"14"	"25"	"70"	"100"	"2010-09-13 00:00:00"	"14.5"	"85"
"1"	"14"	"25"	"9"	"25"	"21.199999999999999"	"25"	"3.2000000000000002"	"25"	"19"	"25"	"10"	"25"	"62.600000000000001"	"87.200000000000003"	"2010-09-14 00:00:00"	"11.5"	"74.900000000000006"
"1"	"12.5"	"25"	"5.5"	"25"	"0"	"25"	"2.3999999999999999"	"25"	"13"	"25"	"10"	"25"	"69"	"100"	"2010-09-15 00:00:00"	"9"	"84.5"
"1"	"13.5"	"25"	"2"	"25"	"0"	"25"	"3"	"25"	"20"	"25"	"8"	"25"	"51.700000000000003"	"100"	"2010-09-16 00:00:00"	"7.75"	"75.849999999999994"
"1"	"14.5"	"25"	"3"	"25"	"0"	"25"	"2.2000000000000002"	"25"	"16"	"25"	"8"	"25"	"48.5"	"100"	"2010-09-17 00:00:00"	"8.75"	"74.25"
"1"	"14.5"	"25"	"4"	"25"	"0"	"25"	"1.8"	"25"	"13"	"25"	"9"	"25"	"54.5"	"100"	"2010-09-18 00:00:00"	"9.25"	"77.25"
"1"	"19"	"25"	"3"	"25"	"0"	"25"	"3.3999999999999999"	"25"	"22"	"25"	"11"	"25"	"50.100000000000001"	"100"	"2010-09-19 00:00:00"	"11"	"75.049999999999997"
"1"	"21"	"25"	"5.5"	"25"	"0"	"25"	"3.3999999999999999"	"25"	"22"	"25"	"12"	"25"	"48.299999999999997"	"100"	"2010-09-20 00:00:00"	"13.25"	"74.150000000000006"
